user,movie,date_of_grade,grade
566,45,15-10-17,1
566,52,15-10-15,4
566,59,15-10-03,2
566,66,15-10-13,2
566,73,15-10-08,1
566,80,15-10-03,1
567,1,15-10-09,2
567,16,15-10-16,5
567,33,15-10-02,1
567,48,15-10-07,2
567,50,15-10-10,2
567,65,15-10-08,4
567,67,15-10-08,5
567,82,15-10-20,1
567,84,15-10-17,1
567,99,15-10-18,2
568,28,15-10-19,5
568,31,15-10-05,2
568,34,15-10-03,5
568,37,15-10-01,4
568,40,15-10-06,5
568,43,15-10-18,5
568,46,15-10-19,4
568,49,15-10-06,4
568,52,15-10-17,1
568,55,15-10-15,1
568,58,15-10-18,1
568,61,15-10-11,3
569,3,15-10-08,5
569,12,15-10-04,5
569,25,15-10-14,5
569,38,15-10-12,2
569,51,15-10-15,4
569,60,15-10-01,1
569,64,15-10-09,5
569,73,15-10-09,1
569,77,15-10-15,1
569,86,15-10-05,4
569,90,15-10-03,4
569,99,15-10-17,4
570,1,15-10-13,1
570,4,15-10-07,2
570,7,15-10-04,1
570,68,15-10-07,4
570,71,15-10-03,4
570,74,15-10-04,2
570,77,15-10-16,1
570,80,15-10-16,5
570,83,15-10-13,3
570,86,15-10-02,1
570,89,15-10-17,3
570,92,15-10-12,4
570,95,15-10-02,2
570,98,15-10-10,3
571,8,15-10-02,2
571,25,15-10-10,1
571,57,15-10-16,5
571,74,15-10-15,1
571,91,15-10-11,5
572,4,15-10-08,3
572,9,15-10-15,2
572,18,15-10-05,3
572,23,15-10-17,4
572,28,15-10-11,1
572,33,15-10-19,4
572,37,15-10-01,1
572,42,15-10-04,5
572,47,15-10-10,5
572,52,15-10-09,4
572,56,15-10-19,1
572,61,15-10-09,3
572,66,15-10-13,4
572,71,15-10-15,4
572,80,15-10-17,5
572,85,15-10-10,5
572,90,15-10-04,5
572,99,15-10-01,3
573,5,15-10-01,4
573,22,15-10-14,3
573,39,15-10-13,1
573,56,15-10-10,4
573,88,15-10-17,5
574,10,15-10-04,5
574,42,15-10-03,2
574,59,15-10-15,2
574,76,15-10-03,4
574,93,15-10-20,1
575,1,15-10-11,4
575,8,15-10-06,2
575,15,15-10-17,5
575,22,15-10-05,5
575,29,15-10-03,2
575,87,15-10-04,5
575,94,15-10-14,5
576,3,15-10-13,4
576,16,15-10-10,1
576,29,15-10-15,4
576,42,15-10-17,3
576,51,15-10-06,3
576,55,15-10-08,5
576,64,15-10-03,1
576,77,15-10-14,5
576,90,15-10-19,3
577,3,15-10-16,2
577,8,15-10-06,2
577,13,15-10-04,5
577,18,15-10-17,4
577,23,15-10-07,5
577,28,15-10-19,3
577,33,15-10-07,5
577,38,15-10-16,4
577,43,15-10-11,3
577,48,15-10-04,1
577,53,15-10-04,1
577,58,15-10-11,5
577,63,15-10-14,2
577,68,15-10-16,5
577,73,15-10-17,4
577,78,15-10-15,5
577,83,15-10-07,4
577,88,15-10-04,5
577,93,15-10-11,1
577,98,15-10-05,2
578,8,15-10-20,4
578,19,15-10-06,5
578,53,15-10-13,3
578,64,15-10-08,2
578,75,15-10-18,3
578,86,15-10-01,3
578,97,15-10-17,2
579,4,15-10-08,2
579,9,15-10-03,5
579,14,15-10-08,2
579,19,15-10-07,4
579,24,15-10-19,1
579,29,15-10-07,3
579,34,15-10-01,4
579,39,15-10-12,4
579,44,15-10-02,2
579,49,15-10-02,3
579,54,15-10-03,5
579,59,15-10-13,3
579,64,15-10-01,3
579,69,15-10-05,3
579,74,15-10-07,1
579,79,15-10-19,4
580,5,15-10-12,1
580,16,15-10-15,1
580,17,15-10-08,5
580,27,15-10-10,4
580,28,15-10-02,4
580,38,15-10-05,4
580,39,15-10-17,3
580,49,15-10-05,2
580,50,15-10-04,2
580,60,15-10-11,5
580,61,15-10-15,2
580,71,15-10-09,2
580,72,15-10-20,4
580,82,15-10-03,4
580,83,15-10-15,2
580,93,15-10-15,3
580,94,15-10-11,2
581,2,15-10-10,3
581,9,15-10-08,2
581,16,15-10-19,4
581,23,15-10-10,4
581,30,15-10-08,5
581,37,15-10-13,2
581,44,15-10-05,1
581,51,15-10-17,4
581,58,15-10-04,2
581,60,15-10-19,3
581,65,15-10-14,1
581,67,15-10-12,2
581,72,15-10-13,3
581,74,15-10-04,4
581,79,15-10-06,4
581,81,15-10-02,2
581,86,15-10-17,5
581,88,15-10-03,2
581,95,15-10-05,1
582,3,15-10-15,1
582,10,15-10-04,1
582,17,15-10-13,4
582,24,15-10-05,1
582,61,15-10-12,5
582,68,15-10-07,1
582,75,15-10-10,4
582,82,15-10-13,5
582,89,15-10-17,5
582,96,15-10-12,3
583,49,15-10-06,1
583,54,15-10-04,5
583,59,15-10-18,1
583,64,15-10-12,2
583,69,15-10-16,3
584,4,15-10-05,1
584,23,15-10-10,4
584,42,15-10-14,2
584,61,15-10-15,5
584,80,15-10-12,3
585,7,15-10-08,5
585,18,15-10-01,4
585,29,15-10-05,3
585,40,15-10-18,4
585,51,15-10-20,3
585,62,15-10-03,4
585,73,15-10-08,4
585,74,15-10-05,4
585,84,15-10-12,2
585,85,15-10-10,4
585,95,15-10-03,3
585,96,15-10-11,5
586,26,15-10-10,2
586,29,15-10-05,1
586,32,15-10-14,2
586,35,15-10-20,1
586,38,15-10-17,4
586,41,15-10-18,1
586,44,15-10-10,3
586,47,15-10-10,5
586,50,15-10-07,1
586,53,15-10-01,5
586,56,15-10-04,5
586,59,15-10-16,3
586,62,15-10-14,2
586,65,15-10-11,5
586,68,15-10-09,5
586,71,15-10-06,2
586,74,15-10-13,3
586,77,15-10-10,2
586,80,15-10-14,2
586,83,15-10-20,2
587,3,15-10-15,2
587,8,15-10-10,2
587,13,15-10-15,3
587,18,15-10-12,1
587,23,15-10-15,4
587,28,15-10-13,1
587,98,15-10-03,3
588,4,15-10-13,2
588,9,15-10-09,4
588,18,15-10-10,3
588,23,15-10-09,5
588,28,15-10-07,2
588,37,15-10-08,3
588,42,15-10-12,1
588,47,15-10-04,3
588,56,15-10-07,1
588,61,15-10-20,1
588,66,15-10-05,5
588,80,15-10-19,3
588,85,15-10-07,4
588,99,15-10-09,3
589,4,15-10-17,1
589,11,15-10-03,2
589,18,15-10-06,3
589,69,15-10-10,2
589,76,15-10-17,2
589,83,15-10-18,2
589,90,15-10-17,2
589,97,15-10-03,4
590,10,15-10-18,4
590,15,15-10-06,4
590,34,15-10-08,3
590,39,15-10-03,4
590,53,15-10-18,1
590,58,15-10-17,5
590,72,15-10-11,3
590,77,15-10-08,2
590,91,15-10-19,2
590,96,15-10-12,2
591,7,15-10-06,1
591,9,15-10-17,3
591,22,15-10-05,1
591,24,15-10-06,3
591,26,15-10-12,5
591,39,15-10-17,4
591,41,15-10-03,3
591,43,15-10-14,4
591,56,15-10-11,4
591,58,15-10-20,5
591,60,15-10-18,4
591,73,15-10-14,3
591,75,15-10-14,5
591,77,15-10-12,5
591,90,15-10-09,5
591,92,15-10-03,1
591,94,15-10-20,5
592,3,15-10-13,5
592,10,15-10-07,1
592,17,15-10-14,2
592,24,15-10-07,4
592,31,15-10-03,3
592,38,15-10-03,2
592,75,15-10-10,3
592,82,15-10-13,3
592,89,15-10-06,3
592,96,15-10-06,5
593,0,15-10-12,4
593,3,15-10-11,2
593,6,15-10-17,4
593,9,15-10-10,1
593,12,15-10-02,4
593,15,15-10-02,1
593,18,15-10-19,5
593,21,15-10-16,5
593,24,15-10-15,2
593,27,15-10-19,3
593,91,15-10-18,3
593,94,15-10-16,4
593,97,15-10-20,1
594,6,15-10-15,5
594,17,15-10-07,1
594,28,15-10-04,2
594,39,15-10-04,1
594,50,15-10-08,4
594,61,15-10-10,5
594,62,15-10-18,5
594,73,15-10-16,2
594,84,15-10-02,1
594,95,15-10-04,2
595,4,15-10-09,1
595,9,15-10-05,3
595,14,15-10-20,4
595,19,15-10-20,4
595,24,15-10-18,2
595,29,15-10-19,2
595,34,15-10-01,3
595,59,15-10-20,5
595,64,15-10-08,5
595,69,15-10-17,4
595,74,15-10-06,5
595,79,15-10-18,4
595,84,15-10-18,4
595,89,15-10-06,1
595,94,15-10-17,3
595,99,15-10-01,3
596,1,15-10-15,5
596,6,15-10-04,3
596,11,15-10-12,5
596,16,15-10-06,5
596,21,15-10-17,2
596,26,15-10-16,4
596,31,15-10-13,2
596,36,15-10-20,3
596,41,15-10-04,3
596,46,15-10-20,5
597,4,15-10-10,5
597,9,15-10-06,1
597,14,15-10-15,4
597,19,15-10-08,3
597,24,15-10-18,2
597,29,15-10-01,2
597,34,15-10-05,3
597,39,15-10-09,2
597,49,15-10-20,4
597,54,15-10-09,5
597,59,15-10-07,1
597,64,15-10-20,2
597,69,15-10-02,4
597,74,15-10-06,5
597,79,15-10-14,1
597,84,15-10-15,3
597,89,15-10-17,5
597,94,15-10-04,5
597,99,15-10-03,2
598,0,15-10-04,5
598,4,15-10-12,2
598,13,15-10-13,2
598,17,15-10-03,1
598,26,15-10-01,5
598,30,15-10-05,4
598,39,15-10-10,1
598,43,15-10-04,1
598,52,15-10-15,4
598,56,15-10-09,5
598,65,15-10-05,4
598,69,15-10-02,3
598,78,15-10-01,3
598,82,15-10-01,1
598,87,15-10-20,1
598,91,15-10-02,5
599,3,15-10-07,3
599,6,15-10-17,5
599,9,15-10-14,2
599,12,15-10-09,5
599,15,15-10-15,5
599,18,15-10-09,2
599,21,15-10-07,5
599,24,15-10-18,5
599,27,15-10-19,5
599,30,15-10-08,1
599,33,15-10-13,4
599,36,15-10-20,4
599,39,15-10-12,2
599,42,15-10-17,1
599,45,15-10-09,2
599,48,15-10-20,5
599,100,15-10-14,1
600,2,15-10-02,2
600,9,15-10-07,5
600,16,15-10-17,4
600,32,15-10-17,2
600,39,15-10-11,3
600,46,15-10-19,5
600,53,15-10-04,3
600,60,15-10-17,4
600,67,15-10-13,4
600,74,15-10-19,2
600,81,15-10-15,3
600,88,15-10-16,1
600,95,15-10-09,3
601,4,15-10-13,4
601,9,15-10-13,2
601,18,15-10-06,5
601,23,15-10-04,3
601,28,15-10-08,3
601,37,15-10-03,5
601,42,15-10-12,1
601,47,15-10-17,2
601,56,15-10-11,2
601,61,15-10-08,1
601,66,15-10-20,3
601,75,15-10-08,4
601,80,15-10-11,3
601,85,15-10-17,5
601,90,15-10-19,5
601,94,15-10-14,5
601,99,15-10-01,1
602,3,15-10-01,5
602,8,15-10-19,1
602,13,15-10-04,5
602,22,15-10-13,4
602,27,15-10-16,2
602,32,15-10-08,5
602,37,15-10-18,2
602,41,15-10-17,5
602,46,15-10-10,1
602,51,15-10-20,3
602,56,15-10-11,4
602,60,15-10-18,3
602,65,15-10-02,3
602,70,15-10-12,2
602,75,15-10-11,1
602,79,15-10-20,4
602,84,15-10-13,1
602,89,15-10-03,5
602,94,15-10-18,5
602,98,15-10-12,5
603,4,15-10-01,5
603,9,15-10-15,5
603,14,15-10-01,1
603,39,15-10-04,4
603,44,15-10-05,1
603,49,15-10-16,4
603,54,15-10-20,4
603,59,15-10-03,4
603,64,15-10-15,2
603,69,15-10-18,3
603,74,15-10-16,1
603,79,15-10-20,1
603,84,15-10-03,3
603,89,15-10-17,3
603,94,15-10-10,2
603,99,15-10-01,5
604,5,15-10-03,2
604,7,15-10-17,2
604,12,15-10-02,3
604,14,15-10-04,3
604,19,15-10-09,5
604,21,15-10-14,2
604,26,15-10-07,1
604,28,15-10-18,5
604,33,15-10-01,3
604,35,15-10-03,1
604,40,15-10-09,1
604,42,15-10-08,3
604,49,15-10-15,2
604,56,15-10-13,2
604,63,15-10-13,2
604,70,15-10-06,4
604,77,15-10-05,3
604,84,15-10-19,5
604,91,15-10-06,4
604,98,15-10-12,5
605,20,15-10-07,2
605,23,15-10-20,5
605,26,15-10-20,2
605,29,15-10-15,4
605,32,15-10-07,1
605,35,15-10-02,5
605,38,15-10-10,2
605,41,15-10-06,3
605,44,15-10-14,3
605,47,15-10-01,2
605,50,15-10-09,1
605,53,15-10-09,4
605,56,15-10-05,5
605,59,15-10-04,1
605,62,15-10-08,2
606,3,15-10-07,1
606,10,15-10-20,4
606,17,15-10-18,5
606,24,15-10-12,1
606,31,15-10-09,1
606,38,15-10-16,1
606,45,15-10-11,4
606,52,15-10-05,4
606,59,15-10-18,5
606,66,15-10-06,4
606,73,15-10-10,1
606,80,15-10-20,3
607,30,15-10-03,2
607,35,15-10-08,3
607,40,15-10-09,1
607,45,15-10-09,3
607,50,15-10-02,1
607,55,15-10-04,2
607,60,15-10-07,5
607,65,15-10-10,4
607,70,15-10-02,4
607,75,15-10-14,1
607,80,15-10-14,5
607,85,15-10-12,5
608,0,15-10-17,2
608,4,15-10-02,5
608,13,15-10-08,3
608,17,15-10-07,3
608,26,15-10-18,3
608,30,15-10-05,3
608,39,15-10-17,5
608,43,15-10-15,4
608,52,15-10-07,3
608,56,15-10-14,1
608,65,15-10-14,3
608,78,15-10-03,5
608,87,15-10-10,4
608,91,15-10-08,1
609,9,15-10-07,5
609,14,15-10-02,4
609,19,15-10-10,4
609,24,15-10-11,2
609,29,15-10-17,3
609,34,15-10-12,3
609,39,15-10-01,5
609,44,15-10-15,2
609,49,15-10-12,2
610,12,15-10-16,1
610,14,15-10-12,1
610,16,15-10-11,5
610,29,15-10-04,2
610,31,15-10-17,4
610,46,15-10-11,2
610,48,15-10-17,1
610,63,15-10-06,4
610,65,15-10-15,5
610,80,15-10-13,3
610,82,15-10-06,3
610,97,15-10-19,2
610,99,15-10-03,2
611,3,15-10-14,1
611,6,15-10-19,1
611,9,15-10-19,3
611,12,15-10-14,4
611,15,15-10-01,2
611,18,15-10-17,3
611,21,15-10-16,1
611,24,15-10-08,1
611,27,15-10-19,4
611,30,15-10-14,5
611,33,15-10-08,1
612,9,15-10-06,5
612,22,15-10-14,3
612,31,15-10-16,5
612,44,15-10-17,3
612,57,15-10-11,3
612,70,15-10-19,1
612,83,15-10-18,4
612,96,15-10-18,4
613,1,15-10-05,2
613,6,15-10-05,5
613,10,15-10-19,3
613,14,15-10-15,1
613,19,15-10-16,4
613,23,15-10-18,1
613,32,15-10-14,1
613,36,15-10-10,2
613,45,15-10-02,5
613,49,15-10-06,5
613,58,15-10-15,1
613,62,15-10-11,5
613,71,15-10-08,3
613,75,15-10-16,1
613,84,15-10-06,3
613,88,15-10-01,2
613,93,15-10-17,4
613,97,15-10-06,3
614,1,15-10-03,5
614,2,15-10-06,5
614,12,15-10-17,4
614,13,15-10-03,4
614,23,15-10-19,5
614,24,15-10-11,4
614,35,15-10-14,2
614,46,15-10-09,5
614,57,15-10-10,3
614,68,15-10-02,2
614,79,15-10-09,5
614,90,15-10-16,4
615,4,15-10-12,1
615,9,15-10-10,2
615,14,15-10-14,5
615,84,15-10-11,2
615,89,15-10-20,4
615,94,15-10-10,3
615,99,15-10-05,4
616,1,15-10-07,5
616,4,15-10-11,1
616,7,15-10-16,2
616,10,15-10-10,1
616,13,15-10-20,4
616,16,15-10-11,2
616,19,15-10-06,4
616,74,15-10-08,4
616,77,15-10-16,4
616,80,15-10-04,1
616,83,15-10-12,5
616,86,15-10-13,5
616,89,15-10-19,5
616,92,15-10-13,3
616,95,15-10-06,5
616,98,15-10-03,5
617,8,15-10-02,5
617,9,15-10-20,2
617,19,15-10-18,4
617,20,15-10-18,1
617,30,15-10-17,1
617,31,15-10-08,4
617,41,15-10-17,2
617,42,15-10-02,4
617,52,15-10-19,4
617,53,15-10-14,5
617,63,15-10-14,4
617,64,15-10-20,1
617,74,15-10-17,3
617,75,15-10-03,2
617,76,15-10-11,1
617,85,15-10-17,4
617,86,15-10-09,3
617,87,15-10-06,3
617,97,15-10-10,5
617,98,15-10-10,1
618,21,15-10-11,5
618,24,15-10-10,5
618,27,15-10-02,3
618,30,15-10-03,5
618,33,15-10-18,4
618,36,15-10-09,4
618,39,15-10-03,4
618,42,15-10-10,4
618,45,15-10-16,3
618,48,15-10-01,4
618,51,15-10-13,1
618,54,15-10-19,1
618,57,15-10-10,4
618,60,15-10-13,3
618,63,15-10-01,5
618,66,15-10-06,5
618,69,15-10-17,5
619,5,15-10-20,4
619,12,15-10-20,5
619,19,15-10-19,5
619,26,15-10-04,1
619,33,15-10-18,3
619,40,15-10-11,1
619,91,15-10-09,5
619,98,15-10-02,1
620,41,15-10-17,4
620,46,15-10-16,2
620,51,15-10-17,4
620,56,15-10-20,5
620,61,15-10-18,5
620,66,15-10-04,1
620,71,15-10-08,2
620,76,15-10-04,4
620,81,15-10-06,2
621,37,15-10-15,4
621,42,15-10-01,1
621,47,15-10-16,5
621,52,15-10-11,1
621,57,15-10-13,3
621,62,15-10-14,4
621,67,15-10-15,5
621,72,15-10-18,4
622,4,15-10-15,5
622,11,15-10-08,2
622,18,15-10-19,3
622,83,15-10-03,4
622,90,15-10-19,3
622,97,15-10-09,5
623,13,15-10-04,3
623,32,15-10-04,3
623,56,15-10-01,2
623,75,15-10-01,3
623,94,15-10-01,3
624,5,15-10-18,5
624,9,15-10-10,5
624,18,15-10-12,4
624,22,15-10-15,1
624,31,15-10-15,5
624,35,15-10-02,2
624,44,15-10-20,3
624,48,15-10-10,1
624,57,15-10-14,5
624,70,15-10-08,4
624,83,15-10-17,5
624,92,15-10-14,4
624,96,15-10-09,5
625,55,15-10-08,5
625,60,15-10-08,3
625,65,15-10-12,2
625,70,15-10-16,1
625,75,15-10-17,3
625,80,15-10-11,2
626,1,15-10-15,3
626,6,15-10-10,3
626,11,15-10-01,1
626,16,15-10-15,2
626,21,15-10-15,3
626,26,15-10-20,1
626,31,15-10-18,5
626,36,15-10-08,1
626,41,15-10-05,5
626,46,15-10-18,1
626,51,15-10-10,2
626,91,15-10-02,3
626,96,15-10-01,5
627,0,15-10-17,4
627,10,15-10-17,4
627,11,15-10-07,5
627,21,15-10-12,1
627,22,15-10-07,2
627,33,15-10-09,4
627,44,15-10-20,3
627,45,15-10-14,4
627,55,15-10-19,5
627,56,15-10-09,1
627,66,15-10-08,1
627,67,15-10-03,5
627,77,15-10-02,5
627,78,15-10-18,1
627,88,15-10-13,5
627,89,15-10-04,3
627,99,15-10-15,4
628,0,15-10-03,1
628,2,15-10-08,4
628,4,15-10-13,1
628,15,15-10-05,5
628,17,15-10-03,2
628,19,15-10-02,5
628,21,15-10-01,5
628,32,15-10-20,3
628,34,15-10-02,2
628,36,15-10-09,4
628,38,15-10-16,4
628,49,15-10-16,4
628,51,15-10-15,4
628,53,15-10-17,3
628,66,15-10-01,3
628,68,15-10-18,1
628,70,15-10-14,5
628,83,15-10-11,3
628,85,15-10-14,5
628,87,15-10-04,4
629,0,15-10-11,4
629,7,15-10-18,1
629,14,15-10-13,2
629,21,15-10-01,2
629,28,15-10-05,3
629,35,15-10-12,5
629,42,15-10-06,4
629,49,15-10-05,1
629,56,15-10-20,5
629,79,15-10-04,4
629,86,15-10-07,2
629,93,15-10-13,4
630,1,15-10-15,3
630,6,15-10-01,5
630,11,15-10-17,1
630,16,15-10-05,3
630,21,15-10-07,1
630,26,15-10-04,1
630,31,15-10-08,4
630,36,15-10-01,5
630,41,15-10-04,3
630,46,15-10-05,2
630,51,15-10-19,1
630,61,15-10-05,2
630,66,15-10-19,2
630,71,15-10-01,1
630,76,15-10-04,2
630,81,15-10-03,2
630,86,15-10-07,1
630,91,15-10-09,1
630,96,15-10-07,4
631,3,15-10-18,1
631,10,15-10-05,5
631,17,15-10-04,1
631,24,15-10-13,5
631,31,15-10-08,3
631,38,15-10-05,4
631,45,15-10-20,5
631,52,15-10-20,5
631,59,15-10-11,1
631,61,15-10-02,4
631,68,15-10-04,4
631,75,15-10-08,4
631,82,15-10-09,3
631,89,15-10-02,2
631,96,15-10-01,2
632,57,15-10-03,1
632,62,15-10-11,4
632,67,15-10-06,5
632,72,15-10-03,1
632,77,15-10-20,5
632,82,15-10-12,1
632,87,15-10-03,5
632,92,15-10-07,4
632,97,15-10-08,4
633,44,15-10-02,3
633,47,15-10-16,4
633,50,15-10-04,1
633,53,15-10-12,2
633,56,15-10-17,1
633,59,15-10-05,4
633,62,15-10-12,1
633,65,15-10-05,5
633,68,15-10-13,1
634,8,15-10-12,5
634,27,15-10-17,5
634,46,15-10-14,2
634,65,15-10-08,2
634,84,15-10-09,3
634,89,15-10-13,4
635,2,15-10-01,1
635,11,15-10-06,3
635,24,15-10-06,3
635,37,15-10-15,1
635,50,15-10-09,5
635,59,15-10-16,5
635,63,15-10-12,1
635,72,15-10-02,1
635,76,15-10-11,1
635,85,15-10-20,4
635,89,15-10-11,2
635,98,15-10-12,2
636,1,15-10-14,2
636,4,15-10-10,1
636,7,15-10-07,4
636,10,15-10-20,4
636,13,15-10-10,1
636,16,15-10-11,5
636,80,15-10-12,4
636,83,15-10-08,1
636,86,15-10-11,5
636,89,15-10-05,5
636,92,15-10-02,4
636,95,15-10-16,5
636,98,15-10-14,4
637,2,15-10-18,2
637,3,15-10-02,3
637,13,15-10-13,2
637,14,15-10-06,1
637,24,15-10-14,2
637,25,15-10-18,4
637,36,15-10-16,4
637,47,15-10-02,4
637,58,15-10-02,4
637,69,15-10-08,5
637,80,15-10-15,4
637,91,15-10-14,1
638,23,15-10-08,5
638,30,15-10-19,2
638,37,15-10-08,1
638,44,15-10-12,4
638,51,15-10-08,4
638,58,15-10-06,4
638,65,15-10-08,1
638,72,15-10-20,1
639,1,15-10-17,2
639,2,15-10-17,5
639,12,15-10-10,2
639,13,15-10-05,3
639,23,15-10-09,1
639,24,15-10-01,4
639,34,15-10-05,5
639,35,15-10-18,4
639,45,15-10-19,2
639,46,15-10-11,2
639,56,15-10-11,1
639,57,15-10-14,4
639,67,15-10-13,4
639,68,15-10-18,5
639,78,15-10-20,2
639,79,15-10-18,1
639,80,15-10-01,1
639,90,15-10-11,2
639,91,15-10-08,2
640,28,15-10-10,3
640,33,15-10-03,2
640,38,15-10-02,2
640,43,15-10-13,5
640,48,15-10-12,5
640,53,15-10-18,4
640,58,15-10-13,1
640,63,15-10-03,3
641,6,15-10-06,3
641,13,15-10-10,1
641,20,15-10-09,1
641,27,15-10-14,1
641,29,15-10-02,1
641,34,15-10-04,4
641,36,15-10-20,3
641,41,15-10-08,4
641,43,15-10-20,4
641,50,15-10-13,1
641,57,15-10-04,3
641,64,15-10-01,2
641,71,15-10-19,5
641,78,15-10-13,2
641,85,15-10-13,5
641,92,15-10-16,1
641,99,15-10-20,1
642,0,15-10-02,4
642,13,15-10-11,3
642,15,15-10-12,1
642,30,15-10-11,2
642,32,15-10-15,4
642,47,15-10-15,2
642,49,15-10-08,5
642,64,15-10-03,4
642,66,15-10-11,3
642,81,15-10-03,2
642,83,15-10-17,5
642,96,15-10-09,2
642,98,15-10-17,4
643,1,15-10-06,5
643,6,15-10-04,5
643,15,15-10-19,4
643,20,15-10-09,5
643,25,15-10-16,2
643,34,15-10-10,3
643,39,15-10-13,3
643,44,15-10-04,5
643,53,15-10-12,5
643,58,15-10-07,2
643,63,15-10-14,1
643,77,15-10-13,4
643,82,15-10-17,2
643,87,15-10-14,5
643,96,15-10-14,1
644,32,15-10-18,5
644,43,15-10-05,5
644,54,15-10-11,5
644,65,15-10-19,1
644,76,15-10-18,2
645,2,15-10-06,4
645,13,15-10-19,1
645,24,15-10-03,3
645,35,15-10-16,1
645,36,15-10-12,4
645,46,15-10-20,1
645,47,15-10-10,3
645,57,15-10-18,3
645,58,15-10-09,3
645,69,15-10-09,5
645,80,15-10-08,4
645,91,15-10-01,4
646,1,15-10-09,3
646,4,15-10-20,5
646,7,15-10-10,3
646,10,15-10-09,4
646,13,15-10-09,4
646,16,15-10-03,3
646,19,15-10-09,1
646,22,15-10-12,1
646,25,15-10-04,3
646,28,15-10-04,3
646,31,15-10-07,2
646,83,15-10-09,5
646,86,15-10-11,3
646,89,15-10-01,5
646,92,15-10-20,5
646,95,15-10-09,5
646,98,15-10-07,3
647,2,15-10-09,1
647,7,15-10-01,1
647,12,15-10-01,5
647,21,15-10-18,4
647,26,15-10-20,3
647,31,15-10-05,2
647,40,15-10-12,4
647,45,15-10-03,4
647,50,15-10-03,3
647,55,15-10-06,4
647,64,15-10-10,4
647,69,15-10-17,3
647,74,15-10-16,1
647,83,15-10-06,1
647,88,15-10-08,3
647,93,15-10-20,3
648,16,15-10-19,3
648,19,15-10-01,1
648,22,15-10-19,5
648,25,15-10-14,3
648,28,15-10-02,5
648,31,15-10-01,5
648,34,15-10-16,2
648,37,15-10-04,3
648,40,15-10-02,5
648,43,15-10-06,5
649,5,15-10-18,4
649,6,15-10-04,5
649,17,15-10-01,3
649,28,15-10-14,3
649,39,15-10-19,4
649,40,15-10-09,3
649,50,15-10-01,4
649,51,15-10-17,1
649,61,15-10-16,2
649,62,15-10-11,2
649,72,15-10-18,1
649,73,15-10-12,5
649,83,15-10-10,3
649,84,15-10-16,5
649,94,15-10-01,4
649,95,15-10-07,4
650,1,15-10-11,5
650,3,15-10-11,4
650,5,15-10-19,4
650,18,15-10-14,3
650,20,15-10-20,1
650,35,15-10-03,3
650,37,15-10-04,2
650,52,15-10-02,3
650,54,15-10-07,2
650,69,15-10-01,4
650,71,15-10-17,1
650,86,15-10-02,2
650,88,15-10-09,3
651,6,15-10-18,2
651,13,15-10-05,5
651,20,15-10-07,3
651,27,15-10-03,4
651,34,15-10-08,4
651,41,15-10-03,2
651,48,15-10-20,3
651,55,15-10-07,2
651,92,15-10-02,1
651,99,15-10-15,3
652,3,15-10-05,5
652,10,15-10-10,2
652,17,15-10-06,2
652,24,15-10-10,4
652,31,15-10-07,2
652,89,15-10-01,1
652,96,15-10-03,5
653,3,15-10-08,2
653,10,15-10-09,2
653,12,15-10-07,2
653,17,15-10-04,4
653,19,15-10-03,5
653,24,15-10-06,2
653,26,15-10-07,3
653,31,15-10-11,2
653,33,15-10-07,5
653,40,15-10-07,3
653,47,15-10-18,4
653,54,15-10-06,2
653,61,15-10-04,3
653,68,15-10-02,1
653,75,15-10-10,5
653,82,15-10-19,5
653,89,15-10-12,1
653,96,15-10-08,4
654,4,15-10-01,4
654,11,15-10-01,4
654,18,15-10-18,4
654,25,15-10-13,2
654,32,15-10-13,2
654,39,15-10-07,5
654,46,15-10-18,5
654,53,15-10-01,1
654,55,15-10-08,2
654,60,15-10-07,4
654,62,15-10-07,4
654,67,15-10-19,4
654,69,15-10-15,2
654,74,15-10-16,5
654,76,15-10-18,3
654,83,15-10-06,5
654,90,15-10-03,5
654,97,15-10-07,5
655,6,15-10-01,2
655,7,15-10-15,4
655,17,15-10-03,1
655,18,15-10-17,3
655,28,15-10-04,4
655,29,15-10-01,2
655,39,15-10-08,3
655,40,15-10-20,3
655,50,15-10-20,2
655,51,15-10-10,5
655,61,15-10-06,3
655,62,15-10-17,2
655,73,15-10-17,4
655,84,15-10-13,4
655,95,15-10-09,1
655,96,15-10-03,1
656,3,15-10-13,3
656,12,15-10-05,4
656,17,15-10-11,4
656,22,15-10-01,1
656,36,15-10-19,1
656,41,15-10-01,5
656,55,15-10-16,2
656,60,15-10-12,3
656,74,15-10-07,4
656,79,15-10-09,3
656,93,15-10-03,3
656,98,15-10-03,5
657,2,15-10-13,4
657,7,15-10-19,4
657,12,15-10-11,1
657,17,15-10-13,4
657,22,15-10-08,1
657,27,15-10-03,1
657,32,15-10-14,1
657,37,15-10-10,1
657,42,15-10-02,5
657,92,15-10-18,5
657,97,15-10-13,4
658,2,15-10-08,1
658,11,15-10-04,3
658,15,15-10-16,1
658,24,15-10-20,2
658,28,15-10-19,3
658,37,15-10-02,3
658,50,15-10-06,2
658,63,15-10-02,4
658,72,15-10-10,1
658,76,15-10-18,5
658,85,15-10-11,2
658,89,15-10-16,5
658,98,15-10-04,3
659,4,15-10-03,5
659,6,15-10-17,4
659,21,15-10-20,2
659,23,15-10-07,4
659,38,15-10-04,2
659,40,15-10-09,1
659,53,15-10-11,5
659,55,15-10-19,3
